Newspaper Title,Issue Date,Page Number,LCCN,City,State,Contributor,Batch,PDF Link
['The Wheeling daily intelligencer'],07-13-1872,4,['sn84026844'],['wheeling'],['west virginia'],['West Virginia University'],['wvu_belgium_ver01'],https://tile.loc.gov/storage-services/service/ndnp/wvu/batch_wvu_belgium_ver01/data/sn84026844/0020219087A/1872071301/0670.pdf
['The Wheeling daily intelligencer'],05-18-1872,4,['sn84026844'],['wheeling'],['west virginia'],['West Virginia University'],['wvu_belgium_ver01'],https://tile.loc.gov/storage-services/service/ndnp/wvu/batch_wvu_belgium_ver01/data/sn84026844/0020219087A/1872051801/0482.pdf
['The Wheeling daily intelligencer'],08-13-1872,4,['sn84026844'],['wheeling'],['west virginia'],['West Virginia University'],['wvu_belgium_ver01'],https://tile.loc.gov/storage-services/service/ndnp/wvu/batch_wvu_belgium_ver01/data/sn84026844/0020219087A/1872081301/0774.pdf
['The Wheeling daily intelligencer'],08-15-1872,4,['sn84026844'],['wheeling'],['west virginia'],['West Virginia University'],['wvu_belgium_ver01'],https://tile.loc.gov/storage-services/service/ndnp/wvu/batch_wvu_belgium_ver01/data/sn84026844/0020219087A/1872081501/0782.pdf
['The Wheeling daily intelligencer'],08-20-1872,4,['sn84026844'],['wheeling'],['west virginia'],['West Virginia University'],['wvu_belgium_ver01'],https://tile.loc.gov/storage-services/service/ndnp/wvu/batch_wvu_belgium_ver01/data/sn84026844/0020219087A/1872082001/0798.pdf
['The Wheeling daily intelligencer'],07-25-1872,4,['sn84026844'],['wheeling'],['west virginia'],['West Virginia University'],['wvu_belgium_ver01'],https://tile.loc.gov/storage-services/service/ndnp/wvu/batch_wvu_belgium_ver01/data/sn84026844/0020219087A/1872072501/0710.pdf
['The Wheeling daily intelligencer'],07-30-1872,4,['sn84026844'],['wheeling'],['west virginia'],['West Virginia University'],['wvu_belgium_ver01'],https://tile.loc.gov/storage-services/service/ndnp/wvu/batch_wvu_belgium_ver01/data/sn84026844/0020219087A/1872073001/0726.pdf
['The Wheeling daily intelligencer'],07-24-1872,4,['sn84026844'],['wheeling'],['west virginia'],['West Virginia University'],['wvu_belgium_ver01'],https://tile.loc.gov/storage-services/service/ndnp/wvu/batch_wvu_belgium_ver01/data/sn84026844/0020219087A/1872072401/0706.pdf
['The Wheeling daily intelligencer'],07-20-1872,4,['sn84026844'],['wheeling'],['west virginia'],['West Virginia University'],['wvu_belgium_ver01'],https://tile.loc.gov/storage-services/service/ndnp/wvu/batch_wvu_belgium_ver01/data/sn84026844/0020219087A/1872072001/0694.pdf
['The Wheeling daily intelligencer'],08-10-1872,4,['sn84026844'],['wheeling'],['west virginia'],['West Virginia University'],['wvu_belgium_ver01'],https://tile.loc.gov/storage-services/service/ndnp/wvu/batch_wvu_belgium_ver01/data/sn84026844/0020219087A/1872081001/0766.pdf
['The Wheeling daily intelligencer'],07-18-1872,4,['sn84026844'],['wheeling'],['west virginia'],['West Virginia University'],['wvu_belgium_ver01'],https://tile.loc.gov/storage-services/service/ndnp/wvu/batch_wvu_belgium_ver01/data/sn84026844/0020219087A/1872071801/0686.pdf
['The Wheeling daily intelligencer'],07-17-1872,4,['sn84026844'],['wheeling'],['west virginia'],['West Virginia University'],['wvu_belgium_ver01'],https://tile.loc.gov/storage-services/service/ndnp/wvu/batch_wvu_belgium_ver01/data/sn84026844/0020219087A/1872071701/0682.pdf
['The Wheeling daily intelligencer'],07-16-1872,4,['sn84026844'],['wheeling'],['west virginia'],['West Virginia University'],['wvu_belgium_ver01'],https://tile.loc.gov/storage-services/service/ndnp/wvu/batch_wvu_belgium_ver01/data/sn84026844/0020219087A/1872071601/0678.pdf
['The Wheeling daily intelligencer'],06-19-1872,4,['sn84026844'],['wheeling'],['west virginia'],['West Virginia University'],['wvu_belgium_ver01'],https://tile.loc.gov/storage-services/service/ndnp/wvu/batch_wvu_belgium_ver01/data/sn84026844/0020219087A/1872061901/0590.pdf
['The Wheeling daily intelligencer'],06-13-1872,4,['sn84026844'],['wheeling'],['west virginia'],['West Virginia University'],['wvu_belgium_ver01'],https://tile.loc.gov/storage-services/service/ndnp/wvu/batch_wvu_belgium_ver01/data/sn84026844/0020219087A/1872061301/0570.pdf
['The Wheeling daily intelligencer'],06-09-1874,4,['sn84026844'],['wheeling'],['west virginia'],['West Virginia University'],['wvu_belgium_ver01'],https://tile.loc.gov/storage-services/service/ndnp/wvu/batch_wvu_belgium_ver01/data/sn84026844/00202190893/1874060901/0555.pdf
['The Wheeling daily intelligencer'],09-14-1872,4,['sn84026844'],['wheeling'],['west virginia'],['West Virginia University'],['wvu_belgium_ver01'],https://tile.loc.gov/storage-services/service/ndnp/wvu/batch_wvu_belgium_ver01/data/sn84026844/0020219087A/1872091401/0886.pdf
['The Wheeling daily intelligencer'],05-14-1872,4,['sn84026844'],['wheeling'],['west virginia'],['West Virginia University'],['wvu_belgium_ver01'],https://tile.loc.gov/storage-services/service/ndnp/wvu/batch_wvu_belgium_ver01/data/sn84026844/0020219087A/1872051401/0466.pdf
['The Wheeling daily intelligencer'],04-16-1872,2,['sn84026844'],['wheeling'],['west virginia'],['West Virginia University'],['wvu_belgium_ver01'],https://tile.loc.gov/storage-services/service/ndnp/wvu/batch_wvu_belgium_ver01/data/sn84026844/0020219087A/1872041601/0368.pdf
['The Wheeling daily intelligencer'],07-23-1872,4,['sn84026844'],['wheeling'],['west virginia'],['West Virginia University'],['wvu_belgium_ver01'],https://tile.loc.gov/storage-services/service/ndnp/wvu/batch_wvu_belgium_ver01/data/sn84026844/0020219087A/1872072301/0702.pdf
['The Wheeling daily intelligencer'],07-15-1872,4,['sn84026844'],['wheeling'],['west virginia'],['West Virginia University'],['wvu_belgium_ver01'],https://tile.loc.gov/storage-services/service/ndnp/wvu/batch_wvu_belgium_ver01/data/sn84026844/0020219087A/1872071501/0674.pdf
['The Wheeling daily intelligencer'],06-22-1872,2,['sn84026844'],['wheeling'],['west virginia'],['West Virginia University'],['wvu_belgium_ver01'],https://tile.loc.gov/storage-services/service/ndnp/wvu/batch_wvu_belgium_ver01/data/sn84026844/0020219087A/1872062201/0600.pdf
['The Wheeling daily intelligencer'],08-22-1872,4,['sn84026844'],['wheeling'],['west virginia'],['West Virginia University'],['wvu_belgium_ver01'],https://tile.loc.gov/storage-services/service/ndnp/wvu/batch_wvu_belgium_ver01/data/sn84026844/0020219087A/1872082201/0806.pdf
['The Wheeling daily register'],12-16-1872,1,['sn84026847'],['wheeling'],['west virginia'],['West Virginia University'],['wvu_deforest_ver02'],https://tile.loc.gov/storage-services/service/ndnp/wvu/batch_wvu_deforest_ver02/data/sn84026847/00415665155/1872121601/0575.pdf
['The Wheeling daily intelligencer'],05-01-1872,2,['sn84026844'],['wheeling'],['west virginia'],['West Virginia University'],['wvu_belgium_ver01'],https://tile.loc.gov/storage-services/service/ndnp/wvu/batch_wvu_belgium_ver01/data/sn84026844/0020219087A/1872050101/0420.pdf
['The Wheeling daily intelligencer'],06-04-1872,4,['sn84026844'],['wheeling'],['west virginia'],['West Virginia University'],['wvu_belgium_ver01'],https://tile.loc.gov/storage-services/service/ndnp/wvu/batch_wvu_belgium_ver01/data/sn84026844/0020219087A/1872060401/0538.pdf
['The Wheeling daily intelligencer'],05-08-1872,2,['sn84026844'],['wheeling'],['west virginia'],['West Virginia University'],['wvu_belgium_ver01'],https://tile.loc.gov/storage-services/service/ndnp/wvu/batch_wvu_belgium_ver01/data/sn84026844/0020219087A/1872050801/0444.pdf
['The Wheeling daily intelligencer'],08-08-1872,4,['sn84026844'],['wheeling'],['west virginia'],['West Virginia University'],['wvu_belgium_ver01'],https://tile.loc.gov/storage-services/service/ndnp/wvu/batch_wvu_belgium_ver01/data/sn84026844/0020219087A/1872080801/0758.pdf
['The Wheeling daily intelligencer'],08-24-1872,4,['sn84026844'],['wheeling'],['west virginia'],['West Virginia University'],['wvu_belgium_ver01'],https://tile.loc.gov/storage-services/service/ndnp/wvu/batch_wvu_belgium_ver01/data/sn84026844/0020219087A/1872082401/0814.pdf
['The Wheeling daily intelligencer'],07-09-1872,4,['sn84026844'],['wheeling'],['west virginia'],['West Virginia University'],['wvu_belgium_ver01'],https://tile.loc.gov/storage-services/service/ndnp/wvu/batch_wvu_belgium_ver01/data/sn84026844/0020219087A/1872070901/0654.pdf
['The Wheeling daily intelligencer'],07-02-1872,2,['sn84026844'],['wheeling'],['west virginia'],['West Virginia University'],['wvu_belgium_ver01'],https://tile.loc.gov/storage-services/service/ndnp/wvu/batch_wvu_belgium_ver01/data/sn84026844/0020219087A/1872070201/0632.pdf
['The Wheeling daily intelligencer'],09-12-1872,4,['sn84026844'],['wheeling'],['west virginia'],['West Virginia University'],['wvu_belgium_ver01'],https://tile.loc.gov/storage-services/service/ndnp/wvu/batch_wvu_belgium_ver01/data/sn84026844/0020219087A/1872091201/0878.pdf
['South Branch intelligencer'],02-02-1872,2,['sn84026826'],['romney'],['west virginia'],['West Virginia University'],['wvu_laird_ver01'],https://tile.loc.gov/storage-services/service/ndnp/wvu/batch_wvu_laird_ver01/data/sn84026826/00414187146/1872020201/0401.pdf
['South Branch intelligencer'],12-12-1873,1,['sn84026826'],['romney'],['west virginia'],['West Virginia University'],['wvu_laird_ver01'],https://tile.loc.gov/storage-services/service/ndnp/wvu/batch_wvu_laird_ver01/data/sn84026826/00414187146/1873121201/0760.pdf
['The Wheeling daily intelligencer'],07-11-1872,4,['sn84026844'],['wheeling'],['west virginia'],['West Virginia University'],['wvu_belgium_ver01'],https://tile.loc.gov/storage-services/service/ndnp/wvu/batch_wvu_belgium_ver01/data/sn84026844/0020219087A/1872071101/0662.pdf
['The Wheeling daily intelligencer'],08-27-1872,4,['sn84026844'],['wheeling'],['west virginia'],['West Virginia University'],['wvu_belgium_ver01'],https://tile.loc.gov/storage-services/service/ndnp/wvu/batch_wvu_belgium_ver01/data/sn84026844/0020219087A/1872082701/0822.pdf
