Newspaper Title,Issue Date,Page Number,LCCN,City,State,Contributor,Batch,PDF Link
['New-York tribune'],05-10-1873,4,['sn83030214'],['new york'],['new york'],"['Library of Congress, Washington, DC']",['dlc_grass_ver02'],https://tile.loc.gov/storage-services/service/ndnp/dlc/batch_dlc_grass_ver02/data/sn83030214/00206531149/1873051001/0078.pdf
['New-York tribune'],01-13-1874,8,['sn83030214'],['new york'],['new york'],"['Library of Congress, Washington, DC']",['dlc_hugo_ver02'],https://tile.loc.gov/storage-services/service/ndnp/dlc/batch_dlc_hugo_ver02/data/sn83030214/00206531162/1874011301/0108.pdf
['New-York tribune'],02-23-1874,7,['sn83030214'],['new york'],['new york'],"['Library of Congress, Washington, DC']",['dlc_hugo_ver02'],https://tile.loc.gov/storage-services/service/ndnp/dlc/batch_dlc_hugo_ver02/data/sn83030214/00206531162/1874022301/0421.pdf
['The New York herald.'],05-13-1873,10,['sn83030313'],['new york'],['new york'],"['Library of Congress, Washington, DC']",['dlc_houseleek_ver01'],https://tile.loc.gov/storage-services/service/ndnp/dlc/batch_dlc_houseleek_ver01/data/sn83030313/00271743828/1873051301/0625.pdf
['The New York herald.'],06-14-1874,12,['sn83030313'],['new york'],['new york'],"['Library of Congress, Washington, DC']",['dlc_houseleek_ver01'],https://tile.loc.gov/storage-services/service/ndnp/dlc/batch_dlc_houseleek_ver01/data/sn83030313/00271743865/1874061401/1009.pdf
['The New York herald.'],06-22-1874,3,['sn83030313'],['new york'],['new york'],"['Library of Congress, Washington, DC']",['dlc_houseleek_ver01'],https://tile.loc.gov/storage-services/service/ndnp/dlc/batch_dlc_houseleek_ver01/data/sn83030313/00271743865/1874062201/1104.pdf
['The New York herald.'],09-09-1872,3,['sn83030313'],['new york'],['new york'],"['Library of Congress, Washington, DC']",['dlc_itchweed_ver01'],https://tile.loc.gov/storage-services/service/ndnp/dlc/batch_dlc_itchweed_ver01/data/sn83030313/00271743798/1872090901/0789.pdf
['The New York herald.'],09-05-1874,6,['sn83030313'],['new york'],['new york'],"['Library of Congress, Washington, DC']",['dlc_itchweed_ver01'],https://tile.loc.gov/storage-services/service/ndnp/dlc/batch_dlc_itchweed_ver01/data/sn83030313/00271743877/1874090501/0766.pdf
['The New York herald.'],01-20-1874,10,['sn83030313'],['new york'],['new york'],"['Library of Congress, Washington, DC']",['dlc_goldenglow_ver01'],https://tile.loc.gov/storage-services/service/ndnp/dlc/batch_dlc_goldenglow_ver01/data/sn83030313/00271743853/1874012001/0224.pdf
['The New York herald.'],12-03-1873,4,['sn83030313'],['new york'],['new york'],"['Library of Congress, Washington, DC']",['dlc_juneberry_ver01'],https://tile.loc.gov/storage-services/service/ndnp/dlc/batch_dlc_juneberry_ver01/data/sn83030313/00271743841/1873120301/0817.pdf
['The New York herald.'],11-27-1872,3,['sn83030313'],['new york'],['new york'],"['Library of Congress, Washington, DC']",['dlc_juneberry_ver01'],https://tile.loc.gov/storage-services/service/ndnp/dlc/batch_dlc_juneberry_ver01/data/sn83030313/00271743804/1872112701/0748.pdf
['New-York tribune'],07-02-1873,7,['sn83030214'],['new york'],['new york'],"['Library of Congress, Washington, DC']",['dlc_grass_ver02'],https://tile.loc.gov/storage-services/service/ndnp/dlc/batch_dlc_grass_ver02/data/sn83030214/00206531149/1873070201/0483.pdf
['New-York tribune'],12-30-1873,5,['sn83030214'],['new york'],['new york'],"['Library of Congress, Washington, DC']",['dlc_grass_ver02'],https://tile.loc.gov/storage-services/service/ndnp/dlc/batch_dlc_grass_ver02/data/sn83030214/00206531150/1873123001/0987.pdf
['The sun.'],10-11-1872,2,['sn83030272'],['new york'],['new york'],"['The New York Public Library, Astor, Lenox and Tilden Foundation']",['nn_brown_ver01'],https://tile.loc.gov/storage-services/service/ndnp/nn/batch_nn_brown_ver01/data/sn83030272/00206536147/1872101101/0369.pdf
['New-York tribune'],11-25-1872,2,['sn83030214'],['new york'],['new york'],"['Library of Congress, Washington, DC']",['dlc_grass_ver02'],https://tile.loc.gov/storage-services/service/ndnp/dlc/batch_dlc_grass_ver02/data/sn83030214/00206531125/1872112501/0616.pdf
['New-York tribune'],01-29-1872,6,['sn83030214'],['new york'],['new york'],"['Library of Congress, Washington, DC']",['dlc_grass_ver02'],https://tile.loc.gov/storage-services/service/ndnp/dlc/batch_dlc_grass_ver02/data/sn83030214/00206531113/1872012901/0212.pdf
['The New York herald.'],12-14-1872,9,['sn83030313'],['new york'],['new york'],"['Library of Congress, Washington, DC']",['dlc_juneberry_ver01'],https://tile.loc.gov/storage-services/service/ndnp/dlc/batch_dlc_juneberry_ver01/data/sn83030313/00271743804/1872121401/0960.pdf
['New-York tribune'],06-11-1873,5,['sn83030214'],['new york'],['new york'],"['Library of Congress, Washington, DC']",['dlc_grass_ver02'],https://tile.loc.gov/storage-services/service/ndnp/dlc/batch_dlc_grass_ver02/data/sn83030214/00206531149/1873061101/0321.pdf
['New-York tribune'],03-01-1873,7,['sn83030214'],['new york'],['new york'],"['Library of Congress, Washington, DC']",['dlc_grass_ver02'],https://tile.loc.gov/storage-services/service/ndnp/dlc/batch_dlc_grass_ver02/data/sn83030214/00206531137/1873030101/0441.pdf
['New-York tribune'],01-02-1873,2,['sn83030214'],['new york'],['new york'],"['Library of Congress, Washington, DC']",['dlc_grass_ver02'],https://tile.loc.gov/storage-services/service/ndnp/dlc/batch_dlc_grass_ver02/data/sn83030214/00206531137/1873010201/0016.pdf
['New-York tribune'],02-21-1872,2,['sn83030214'],['new york'],['new york'],"['Library of Congress, Washington, DC']",['dlc_grass_ver02'],https://tile.loc.gov/storage-services/service/ndnp/dlc/batch_dlc_grass_ver02/data/sn83030214/00206531113/1872022101/0376.pdf
['New-York tribune'],09-28-1872,5,['sn83030214'],['new york'],['new york'],"['Library of Congress, Washington, DC']",['dlc_grass_ver02'],https://tile.loc.gov/storage-services/service/ndnp/dlc/batch_dlc_grass_ver02/data/sn83030214/00206531125/1872092801/0207.pdf
['The New York herald.'],09-28-1872,3,['sn83030313'],['new york'],['new york'],"['Library of Congress, Washington, DC']",['dlc_itchweed_ver01'],https://tile.loc.gov/storage-services/service/ndnp/dlc/batch_dlc_itchweed_ver01/data/sn83030313/00271743798/1872092801/1025.pdf
['The New York herald.'],02-20-1873,3,['sn83030313'],['new york'],['new york'],"['Library of Congress, Washington, DC']",['dlc_goldenglow_ver01'],https://tile.loc.gov/storage-services/service/ndnp/dlc/batch_dlc_goldenglow_ver01/data/sn83030313/00271743816/1873022001/0617.pdf
['New-York tribune'],06-04-1874,2,['sn83030214'],['new york'],['new york'],"['Library of Congress, Washington, DC']",['dlc_hugo_ver02'],https://tile.loc.gov/storage-services/service/ndnp/dlc/batch_dlc_hugo_ver02/data/sn83030214/00206531174/1874060401/0542.pdf
['New-York tribune'],03-05-1873,2,['sn83030214'],['new york'],['new york'],"['Library of Congress, Washington, DC']",['dlc_grass_ver02'],https://tile.loc.gov/storage-services/service/ndnp/dlc/batch_dlc_grass_ver02/data/sn83030214/00206531137/1873030501/0464.pdf
['The sun.'],09-22-1873,2,['sn83030272'],['new york'],['new york'],"['The New York Public Library, Astor, Lenox and Tilden Foundation']",['nn_brown_ver01'],https://tile.loc.gov/storage-services/service/ndnp/nn/batch_nn_brown_ver01/data/sn83030272/00206536159/1873092201/0638.pdf
['The sun.'],07-31-1873,2,['sn83030272'],['new york'],['new york'],"['The New York Public Library, Astor, Lenox and Tilden Foundation']",['nn_brown_ver01'],https://tile.loc.gov/storage-services/service/ndnp/nn/batch_nn_brown_ver01/data/sn83030272/00206536159/1873073101/0442.pdf
['The sun.'],08-09-1872,2,['sn83030272'],['new york'],['new york'],"['The New York Public Library, Astor, Lenox and Tilden Foundation']",['nn_brown_ver01'],https://tile.loc.gov/storage-services/service/ndnp/nn/batch_nn_brown_ver01/data/sn83030272/00206536147/1872080901/0149.pdf
['The sun.'],03-21-1874,2,['sn83030272'],['new york'],['new york'],"['The New York Public Library, Astor, Lenox and Tilden Foundation']",['nn_brown_ver01'],https://tile.loc.gov/storage-services/service/ndnp/nn/batch_nn_brown_ver01/data/sn83030272/00206533456/1874032101/0292.pdf
['The sun.'],02-14-1872,2,['sn83030272'],['new york'],['new york'],"['The New York Public Library, Astor, Lenox and Tilden Foundation']",['nn_brown_ver01'],https://tile.loc.gov/storage-services/service/ndnp/nn/batch_nn_brown_ver01/data/sn83030272/00206536135/1872021401/0584.pdf
['The sun.'],06-05-1873,1,['sn83030272'],['new york'],['new york'],"['The New York Public Library, Astor, Lenox and Tilden Foundation']",['nn_brown_ver01'],https://tile.loc.gov/storage-services/service/ndnp/nn/batch_nn_brown_ver01/data/sn83030272/00206536159/1873060501/0245.pdf
['The sun.'],01-07-1874,2,['sn83030272'],['new york'],['new york'],"['The New York Public Library, Astor, Lenox and Tilden Foundation']",['nn_brown_ver01'],https://tile.loc.gov/storage-services/service/ndnp/nn/batch_nn_brown_ver01/data/sn83030272/00206533456/1874010701/0029.pdf
['The sun.'],01-01-1872,1,['sn83030272'],['new york'],['new york'],"['The New York Public Library, Astor, Lenox and Tilden Foundation']",['nn_brown_ver01'],https://tile.loc.gov/storage-services/service/ndnp/nn/batch_nn_brown_ver01/data/sn83030272/00206536135/1872010101/0422.pdf
['The sun.'],09-10-1873,2,['sn83030272'],['new york'],['new york'],"['The New York Public Library, Astor, Lenox and Tilden Foundation']",['nn_brown_ver01'],https://tile.loc.gov/storage-services/service/ndnp/nn/batch_nn_brown_ver01/data/sn83030272/00206536159/1873091001/0592.pdf
['The sun.'],08-20-1872,3,['sn83030272'],['new york'],['new york'],"['The New York Public Library, Astor, Lenox and Tilden Foundation']",['nn_brown_ver01'],https://tile.loc.gov/storage-services/service/ndnp/nn/batch_nn_brown_ver01/data/sn83030272/00206536147/1872082001/0185.pdf
['The sun.'],12-17-1873,3,['sn83030272'],['new york'],['new york'],"['The New York Public Library, Astor, Lenox and Tilden Foundation']",['nn_brown_ver01'],https://tile.loc.gov/storage-services/service/ndnp/nn/batch_nn_brown_ver01/data/sn83030272/00206536159/1873121701/0961.pdf
['The New York herald.'],10-11-1872,4,['sn83030313'],['new york'],['new york'],"['Library of Congress, Washington, DC']",['dlc_juneberry_ver01'],https://tile.loc.gov/storage-services/service/ndnp/dlc/batch_dlc_juneberry_ver01/data/sn83030313/00271743804/1872101101/0147.pdf
['The New York herald.'],10-24-1872,7,['sn83030313'],['new york'],['new york'],"['Library of Congress, Washington, DC']",['dlc_juneberry_ver01'],https://tile.loc.gov/storage-services/service/ndnp/dlc/batch_dlc_juneberry_ver01/data/sn83030313/00271743804/1872102401/0320.pdf
['New-York tribune'],02-05-1872,4,['sn83030214'],['new york'],['new york'],"['Library of Congress, Washington, DC']",['dlc_grass_ver02'],https://tile.loc.gov/storage-services/service/ndnp/dlc/batch_dlc_grass_ver02/data/sn83030214/00206531113/1872020501/0262.pdf
['The New York herald.'],01-30-1872,7,['sn83030313'],['new york'],['new york'],"['Library of Congress, Washington, DC']",['dlc_goldenglow_ver01'],https://tile.loc.gov/storage-services/service/ndnp/dlc/batch_dlc_goldenglow_ver01/data/sn83030313/00271743774/1872013001/0366.pdf
['New-York tribune'],11-06-1872,2,['sn83030214'],['new york'],['new york'],"['Library of Congress, Washington, DC']",['dlc_grass_ver02'],https://tile.loc.gov/storage-services/service/ndnp/dlc/batch_dlc_grass_ver02/data/sn83030214/00206531125/1872110601/0488.pdf
['The New York herald.'],09-08-1872,6,['sn83030313'],['new york'],['new york'],"['Library of Congress, Washington, DC']",['dlc_itchweed_ver01'],https://tile.loc.gov/storage-services/service/ndnp/dlc/batch_dlc_itchweed_ver01/data/sn83030313/00271743798/1872090801/0780.pdf
['The sun.'],07-08-1872,2,['sn83030272'],['new york'],['new york'],"['The New York Public Library, Astor, Lenox and Tilden Foundation']",['nn_brown_ver01'],https://tile.loc.gov/storage-services/service/ndnp/nn/batch_nn_brown_ver01/data/sn83030272/00206536147/1872070801/0033.pdf
['The New York herald.'],01-09-1872,5,['sn83030313'],['new york'],['new york'],"['Library of Congress, Washington, DC']",['dlc_goldenglow_ver01'],https://tile.loc.gov/storage-services/service/ndnp/dlc/batch_dlc_goldenglow_ver01/data/sn83030313/00271743774/1872010901/0110.pdf
['New-York tribune'],12-16-1872,4,['sn83030214'],['new york'],['new york'],"['Library of Congress, Washington, DC']",['dlc_grass_ver02'],https://tile.loc.gov/storage-services/service/ndnp/dlc/batch_dlc_grass_ver02/data/sn83030214/00206531125/1872121601/0768.pdf
['New-York tribune'],09-23-1872,4,['sn83030214'],['new york'],['new york'],"['Library of Congress, Washington, DC']",['dlc_grass_ver02'],https://tile.loc.gov/storage-services/service/ndnp/dlc/batch_dlc_grass_ver02/data/sn83030214/00206531125/1872092301/0166.pdf
['The New York herald.'],12-05-1872,7,['sn83030313'],['new york'],['new york'],"['Library of Congress, Washington, DC']",['dlc_juneberry_ver01'],https://tile.loc.gov/storage-services/service/ndnp/dlc/batch_dlc_juneberry_ver01/data/sn83030313/00271743804/1872120501/0848.pdf
['New-York tribune'],01-03-1873,1,['sn83030214'],['new york'],['new york'],"['Library of Congress, Washington, DC']",['dlc_grass_ver02'],https://tile.loc.gov/storage-services/service/ndnp/dlc/batch_dlc_grass_ver02/data/sn83030214/00206531137/1873010301/0023.pdf
['The New York herald.'],12-11-1874,3,['sn83030313'],['new york'],['new york'],"['Library of Congress, Washington, DC']",['dlc_juneberry_ver01'],https://tile.loc.gov/storage-services/service/ndnp/dlc/batch_dlc_juneberry_ver01/data/sn83030313/00271743889/1874121101/0931.pdf
['New-York tribune'],02-01-1873,1,['sn83030214'],['new york'],['new york'],"['Library of Congress, Washington, DC']",['dlc_grass_ver02'],https://tile.loc.gov/storage-services/service/ndnp/dlc/batch_dlc_grass_ver02/data/sn83030214/00206531137/1873020101/0233.pdf
['The New York herald.'],11-18-1872,5,['sn83030313'],['new york'],['new york'],"['Library of Congress, Washington, DC']",['dlc_juneberry_ver01'],https://tile.loc.gov/storage-services/service/ndnp/dlc/batch_dlc_juneberry_ver01/data/sn83030313/00271743804/1872111801/0636.pdf
['The New York herald.'],08-13-1874,8,['sn83030313'],['new york'],['new york'],"['Library of Congress, Washington, DC']",['dlc_itchweed_ver01'],https://tile.loc.gov/storage-services/service/ndnp/dlc/batch_dlc_itchweed_ver01/data/sn83030313/00271743877/1874081301/0496.pdf
['The New York herald.'],10-27-1873,10,['sn83030313'],['new york'],['new york'],"['Library of Congress, Washington, DC']",['dlc_juneberry_ver01'],https://tile.loc.gov/storage-services/service/ndnp/dlc/batch_dlc_juneberry_ver01/data/sn83030313/00271743841/1873102701/0361.pdf
['The sun.'],12-07-1872,2,['sn83030272'],['new york'],['new york'],"['The New York Public Library, Astor, Lenox and Tilden Foundation']",['nn_brown_ver01'],https://tile.loc.gov/storage-services/service/ndnp/nn/batch_nn_brown_ver01/data/sn83030272/00206536147/1872120701/0595.pdf
['New York dispatch'],08-16-1874,6,['sn85026214'],['new york'],['new york'],"['Library of Congress, Washington, DC']",['dlc_eliot_ver01'],https://tile.loc.gov/storage-services/service/ndnp/dlc/batch_dlc_eliot_ver01/data/sn85026214/print00211110211/1874081601/0006.pdf
['The sun.'],12-05-1872,3,['sn83030272'],['new york'],['new york'],"['The New York Public Library, Astor, Lenox and Tilden Foundation']",['nn_brown_ver01'],https://tile.loc.gov/storage-services/service/ndnp/nn/batch_nn_brown_ver01/data/sn83030272/00206536147/1872120501/0588.pdf
['The sun.'],12-27-1872,3,['sn83030272'],['new york'],['new york'],"['The New York Public Library, Astor, Lenox and Tilden Foundation']",['nn_brown_ver01'],https://tile.loc.gov/storage-services/service/ndnp/nn/batch_nn_brown_ver01/data/sn83030272/00206536147/1872122701/0670.pdf
['The New York herald.'],01-30-1872,6,['sn83030313'],['new york'],['new york'],"['Library of Congress, Washington, DC']",['dlc_goldenglow_ver01'],https://tile.loc.gov/storage-services/service/ndnp/dlc/batch_dlc_goldenglow_ver01/data/sn83030313/00271743774/1872013001/0365.pdf
['The New York herald.'],02-25-1874,6,['sn83030313'],['new york'],['new york'],"['Library of Congress, Washington, DC']",['dlc_goldenglow_ver01'],https://tile.loc.gov/storage-services/service/ndnp/dlc/batch_dlc_goldenglow_ver01/data/sn83030313/00271743853/1874022501/0648.pdf
['The New York herald.'],02-26-1874,6,['sn83030313'],['new york'],['new york'],"['Library of Congress, Washington, DC']",['dlc_goldenglow_ver01'],https://tile.loc.gov/storage-services/service/ndnp/dlc/batch_dlc_goldenglow_ver01/data/sn83030313/00271743853/1874022601/0660.pdf
['The New York herald.'],11-30-1872,6,['sn83030313'],['new york'],['new york'],"['Library of Congress, Washington, DC']",['dlc_juneberry_ver01'],https://tile.loc.gov/storage-services/service/ndnp/dlc/batch_dlc_juneberry_ver01/data/sn83030313/00271743804/1872113001/0783.pdf
['The New York herald.'],10-25-1872,6,['sn83030313'],['new york'],['new york'],"['Library of Congress, Washington, DC']",['dlc_juneberry_ver01'],https://tile.loc.gov/storage-services/service/ndnp/dlc/batch_dlc_juneberry_ver01/data/sn83030313/00271743804/1872102501/0331.pdf
['The New York herald.'],12-05-1872,6,['sn83030313'],['new york'],['new york'],"['Library of Congress, Washington, DC']",['dlc_juneberry_ver01'],https://tile.loc.gov/storage-services/service/ndnp/dlc/batch_dlc_juneberry_ver01/data/sn83030313/00271743804/1872120501/0847.pdf
['New-York tribune'],12-05-1872,8,['sn83030214'],['new york'],['new york'],"['Library of Congress, Washington, DC']",['dlc_grass_ver02'],https://tile.loc.gov/storage-services/service/ndnp/dlc/batch_dlc_grass_ver02/data/sn83030214/00206531125/1872120501/0700.pdf
['The New York herald.'],06-23-1873,6,['sn83030313'],['new york'],['new york'],"['Library of Congress, Washington, DC']",['dlc_houseleek_ver01'],https://tile.loc.gov/storage-services/service/ndnp/dlc/batch_dlc_houseleek_ver01/data/sn83030313/00271743828/1873062301/1145.pdf
['The New York herald.'],09-09-1872,6,['sn83030313'],['new york'],['new york'],"['Library of Congress, Washington, DC']",['dlc_itchweed_ver01'],https://tile.loc.gov/storage-services/service/ndnp/dlc/batch_dlc_itchweed_ver01/data/sn83030313/00271743798/1872090901/0792.pdf
['The New York herald.'],02-24-1874,7,['sn83030313'],['new york'],['new york'],"['Library of Congress, Washington, DC']",['dlc_goldenglow_ver01'],https://tile.loc.gov/storage-services/service/ndnp/dlc/batch_dlc_goldenglow_ver01/data/sn83030313/00271743853/1874022401/0637.pdf
['The New York herald.'],03-08-1874,8,['sn83030313'],['new york'],['new york'],"['Library of Congress, Washington, DC']",['dlc_goldenglow_ver01'],https://tile.loc.gov/storage-services/service/ndnp/dlc/batch_dlc_goldenglow_ver01/data/sn83030313/00271743853/1874030801/0776.pdf
['The New York herald.'],12-19-1874,4,['sn83030313'],['new york'],['new york'],"['Library of Congress, Washington, DC']",['dlc_juneberry_ver01'],https://tile.loc.gov/storage-services/service/ndnp/dlc/batch_dlc_juneberry_ver01/data/sn83030313/00271743889/1874121901/1026.pdf
['The New York herald.'],06-23-1873,8,['sn83030313'],['new york'],['new york'],"['Library of Congress, Washington, DC']",['dlc_houseleek_ver01'],https://tile.loc.gov/storage-services/service/ndnp/dlc/batch_dlc_houseleek_ver01/data/sn83030313/00271743828/1873062301/1147.pdf
['The New York herald.'],07-18-1872,4,['sn83030313'],['new york'],['new york'],"['Library of Congress, Washington, DC']",['dlc_itchweed_ver01'],https://tile.loc.gov/storage-services/service/ndnp/dlc/batch_dlc_itchweed_ver01/data/sn83030313/00271743798/1872071801/0208.pdf
['The New York herald.'],09-21-1873,8,['sn83030313'],['new york'],['new york'],"['Library of Congress, Washington, DC']",['dlc_itchweed_ver01'],https://tile.loc.gov/storage-services/service/ndnp/dlc/batch_dlc_itchweed_ver01/data/sn83030313/0027174383A/1873092101/0998.pdf
['The New York herald.'],06-05-1873,7,['sn83030313'],['new york'],['new york'],"['Library of Congress, Washington, DC']",['dlc_houseleek_ver01'],https://tile.loc.gov/storage-services/service/ndnp/dlc/batch_dlc_houseleek_ver01/data/sn83030313/00271743828/1873060501/0916.pdf
['The New York herald.'],10-24-1872,6,['sn83030313'],['new york'],['new york'],"['Library of Congress, Washington, DC']",['dlc_juneberry_ver01'],https://tile.loc.gov/storage-services/service/ndnp/dlc/batch_dlc_juneberry_ver01/data/sn83030313/00271743804/1872102401/0319.pdf
['The New York herald.'],12-29-1874,7,['sn83030313'],['new york'],['new york'],"['Library of Congress, Washington, DC']",['dlc_juneberry_ver01'],https://tile.loc.gov/storage-services/service/ndnp/dlc/batch_dlc_juneberry_ver01/data/sn83030313/00271743889/1874122901/1135.pdf
['New-York tribune'],01-13-1873,4,['sn83030214'],['new york'],['new york'],"['Library of Congress, Washington, DC']",['dlc_grass_ver02'],https://tile.loc.gov/storage-services/service/ndnp/dlc/batch_dlc_grass_ver02/data/sn83030214/00206531137/1873011301/0092.pdf
['New-York tribune'],05-20-1873,4,['sn83030214'],['new york'],['new york'],"['Library of Congress, Washington, DC']",['dlc_grass_ver02'],https://tile.loc.gov/storage-services/service/ndnp/dlc/batch_dlc_grass_ver02/data/sn83030214/00206531149/1873052001/0156.pdf
['New-York tribune'],12-31-1872,4,['sn83030214'],['new york'],['new york'],"['Library of Congress, Washington, DC']",['dlc_grass_ver02'],https://tile.loc.gov/storage-services/service/ndnp/dlc/batch_dlc_grass_ver02/data/sn83030214/00206531125/1872123101/0872.pdf
['New-York tribune'],04-09-1872,4,['sn83030214'],['new york'],['new york'],"['Library of Congress, Washington, DC']",['dlc_grass_ver02'],https://tile.loc.gov/storage-services/service/ndnp/dlc/batch_dlc_grass_ver02/data/sn83030214/00206531113/1872040901/0710.pdf
['The New York herald.'],09-29-1872,9,['sn83030313'],['new york'],['new york'],"['Library of Congress, Washington, DC']",['dlc_itchweed_ver01'],https://tile.loc.gov/storage-services/service/ndnp/dlc/batch_dlc_itchweed_ver01/data/sn83030313/00271743798/1872092901/1043.pdf
['The New York herald.'],03-25-1873,9,['sn83030313'],['new york'],['new york'],"['Library of Congress, Washington, DC']",['dlc_goldenglow_ver01'],https://tile.loc.gov/storage-services/service/ndnp/dlc/batch_dlc_goldenglow_ver01/data/sn83030313/00271743816/1873032501/1049.pdf
['New-York tribune'],10-24-1872,8,['sn83030214'],['new york'],['new york'],"['Library of Congress, Washington, DC']",['dlc_grass_ver02'],https://tile.loc.gov/storage-services/service/ndnp/dlc/batch_dlc_grass_ver02/data/sn83030214/00206531125/1872102401/0398.pdf
['New-York tribune'],12-11-1873,1,['sn83030214'],['new york'],['new york'],"['Library of Congress, Washington, DC']",['dlc_grass_ver02'],https://tile.loc.gov/storage-services/service/ndnp/dlc/batch_dlc_grass_ver02/data/sn83030214/00206531150/1873121101/0827.pdf
['The New York herald.'],12-20-1874,5,['sn83030313'],['new york'],['new york'],"['Library of Congress, Washington, DC']",['dlc_juneberry_ver01'],https://tile.loc.gov/storage-services/service/ndnp/dlc/batch_dlc_juneberry_ver01/data/sn83030313/00271743889/1874122001/1037.pdf
['The New York herald.'],04-02-1874,7,['sn83030313'],['new york'],['new york'],"['Library of Congress, Washington, DC']",['dlc_houseleek_ver01'],https://tile.loc.gov/storage-services/service/ndnp/dlc/batch_dlc_houseleek_ver01/data/sn83030313/00271743865/1874040201/0034.pdf
['The New York herald.'],02-15-1872,7,['sn83030313'],['new york'],['new york'],"['Library of Congress, Washington, DC']",['dlc_goldenglow_ver01'],https://tile.loc.gov/storage-services/service/ndnp/dlc/batch_dlc_goldenglow_ver01/data/sn83030313/00271743774/1872021501/0558.pdf
['The New York herald.'],10-13-1874,9,['sn83030313'],['new york'],['new york'],"['Library of Congress, Washington, DC']",['dlc_juneberry_ver01'],https://tile.loc.gov/storage-services/service/ndnp/dlc/batch_dlc_juneberry_ver01/data/sn83030313/00271743889/1874101301/0190.pdf
['The New York herald.'],01-05-1872,7,['sn83030313'],['new york'],['new york'],"['Library of Congress, Washington, DC']",['dlc_goldenglow_ver01'],https://tile.loc.gov/storage-services/service/ndnp/dlc/batch_dlc_goldenglow_ver01/data/sn83030313/00271743774/1872010501/0064.pdf
['New-York tribune'],12-04-1873,1,['sn83030214'],['new york'],['new york'],"['Library of Congress, Washington, DC']",['dlc_grass_ver02'],https://tile.loc.gov/storage-services/service/ndnp/dlc/batch_dlc_grass_ver02/data/sn83030214/00206531150/1873120401/0775.pdf
['New-York tribune'],06-05-1873,1,['sn83030214'],['new york'],['new york'],"['Library of Congress, Washington, DC']",['dlc_grass_ver02'],https://tile.loc.gov/storage-services/service/ndnp/dlc/batch_dlc_grass_ver02/data/sn83030214/00206531149/1873060501/0273.pdf
['The New York herald.'],05-15-1874,7,['sn83030313'],['new york'],['new york'],"['Library of Congress, Washington, DC']",['dlc_houseleek_ver01'],https://tile.loc.gov/storage-services/service/ndnp/dlc/batch_dlc_houseleek_ver01/data/sn83030313/00271743865/1874051501/0624.pdf
['The New York herald.'],02-12-1872,3,['sn83030313'],['new york'],['new york'],"['Library of Congress, Washington, DC']",['dlc_goldenglow_ver01'],https://tile.loc.gov/storage-services/service/ndnp/dlc/batch_dlc_goldenglow_ver01/data/sn83030313/00271743774/1872021201/0522.pdf
['New-York tribune'],12-17-1874,1,['sn83030214'],['new york'],['new york'],"['Library of Congress, Washington, DC']",['dlc_hugo_ver02'],https://tile.loc.gov/storage-services/service/ndnp/dlc/batch_dlc_hugo_ver02/data/sn83030214/00206531198/1874121701/0671.pdf
['The New York herald.'],07-30-1874,5,['sn83030313'],['new york'],['new york'],"['Library of Congress, Washington, DC']",['dlc_itchweed_ver01'],https://tile.loc.gov/storage-services/service/ndnp/dlc/batch_dlc_itchweed_ver01/data/sn83030313/00271743877/1874073001/0339.pdf
['The New York herald.'],03-22-1874,9,['sn83030313'],['new york'],['new york'],"['Library of Congress, Washington, DC']",['dlc_goldenglow_ver01'],https://tile.loc.gov/storage-services/service/ndnp/dlc/batch_dlc_goldenglow_ver01/data/sn83030313/00271743853/1874032201/0957.pdf
['The New York herald.'],01-22-1872,3,['sn83030313'],['new york'],['new york'],"['Library of Congress, Washington, DC']",['dlc_goldenglow_ver01'],https://tile.loc.gov/storage-services/service/ndnp/dlc/batch_dlc_goldenglow_ver01/data/sn83030313/00271743774/1872012201/0264.pdf
['The New York herald.'],03-18-1874,7,['sn83030313'],['new york'],['new york'],"['Library of Congress, Washington, DC']",['dlc_goldenglow_ver01'],https://tile.loc.gov/storage-services/service/ndnp/dlc/batch_dlc_goldenglow_ver01/data/sn83030313/00271743853/1874031801/0903.pdf
['The New York herald.'],12-17-1873,4,['sn83030313'],['new york'],['new york'],"['Library of Congress, Washington, DC']",['dlc_juneberry_ver01'],https://tile.loc.gov/storage-services/service/ndnp/dlc/batch_dlc_juneberry_ver01/data/sn83030313/00271743841/1873121701/0989.pdf
['The New York herald.'],11-16-1874,4,['sn83030313'],['new york'],['new york'],"['Library of Congress, Washington, DC']",['dlc_juneberry_ver01'],https://tile.loc.gov/storage-services/service/ndnp/dlc/batch_dlc_juneberry_ver01/data/sn83030313/00271743889/1874111601/0630.pdf
['The New York herald.'],12-12-1873,4,['sn83030313'],['new york'],['new york'],"['Library of Congress, Washington, DC']",['dlc_juneberry_ver01'],https://tile.loc.gov/storage-services/service/ndnp/dlc/batch_dlc_juneberry_ver01/data/sn83030313/00271743841/1873121201/0927.pdf
['New-York tribune'],09-05-1874,1,['sn83030214'],['new york'],['new york'],"['Library of Congress, Washington, DC']",['dlc_hugo_ver02'],https://tile.loc.gov/storage-services/service/ndnp/dlc/batch_dlc_hugo_ver02/data/sn83030214/00206531186/1874090501/0517.pdf
